Row ID,Order ID,Order Date,Ship  Date,Ship Mode ,Customer ID,Customer Name,segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category ,Product Name,Sales,Quantity,Discount,Profit
4579,CA-2015-110947,09-06-15,15-06-15,  Standard Class  ,AG-10765,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666,  South  ,OFF-BI-10001670,office supplies,Binders,Vinyl Sectional Post Binders,113.1,3,0,56.55
5817,CA-2014-124730,11/26/2014,26-11-14,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,  East  ,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806
8906,US-2016-126431,07-01-16,07-01-16,Same Day,SU-20665,Stephanie Ulpright,Home Office,UNITED STATES,New York City,New York,10009,  East  ,TEC-AC-10001635,  Technology  ,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,0,6.168
2954,CA-2017-134915,11-12-17,12-Nov-17,Same Day,EM-14140,Eugene Moren,Home Office,UNITED STATES,Glendale,Arizona,85301,West,TEC-PH-10000347,  Technology  ,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.693
676,CA-2017-130351,12-05-17,12-08-17,First Class,RB-19570,Rob Beeghly,Consumer,united states,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
1719,CA-2016-169943,19-May-16,05/24/2016,standard class,BN-11515,Bradley Nguyen,  Consumer  ,United States,New York City,New York,10011,EAST,FUR-FU-10002088,Furniture,FURNISHINGS,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0,15.0864
5657,CA-2016-145261,12/18/2016,21-12-16,FIRST CLASS,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,2,0.2,3.7856
9157,CA-2014-134215,04-Aug-14,08-08-14,standard class,ML-17395,Marina Lichtenstein,Corporate,UNITED STATES,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0,27.5292
5962,CA-2014-140732,11-11-14,13-11-14,SECOND CLASS,MA-17560,Matt Abelman,Home Office,UNITED STATES,Los Angeles,California,90004,West,TEC-PH-10001425,Technology,  Phones  ,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928
7437,CA-2015-148180,26-Jul-15,31-07-15,  Standard Class  ,BP-11095,Bart Pistole,  Corporate  ,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792
5344,US-2014-168501,11/21/2014,27-11-14,Standard Class,JK-15325,Jason Klamczynski,CORPORATE,United States,Dallas,Texas,75220,Central,TEC-PH-10004922,TECHNOLOGY,  Phones  ,RCA Visys Integrated PBX 8-Line Router,267.96,5,0.2,16.7475
9163,CA-2016-160108,08-12-16,12-12-16,Standard Class,AG-10900,Arthur Gainer,CONSUMER,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,FURNITURE,Chairs,Hon GuestStacker Chair,680.01,3,0,176.8026
1651,CA-2014-135699,29-08-14,08-29-14,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,  West  ,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608
194,CA-2015-102281,12-Oct-15,10/14/2015,first class,MP-17470,Mark Packer,  Home Office  ,United States,New York City,New York,10035,east,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
9205,CA-2016-104689,01-12-16,05-Dec-16,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,WEST,OFF-AR-10001149,office supplies,ART,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,,6.912
8863,CA-2015-125934,11-09-15,18-09-15,STANDARD CLASS,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,,east,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0,96.416
2718,CA-2014-100006,07-09-14,09/13/2014,STANDARD CLASS,DK-13375,Dennis Kane,consumer,United States,New York City,New York,10024,East,TEC-PH-10002075,Technology,phones,AT&T EL51110 DECT,377.97,3,0,109.6113
4241,CA-2014-133704,09-20-14,26-Sep-14,Standard Class,MA-17995,Michelle Arnett,HOME OFFICE,USA,Los Angeles,California,90004,West,OFF-AP-10001366,Office Supplies,appliances,Staple holder,43.92,4,0,11.8584
4104,CA-2017-137456,21-12-17,12-21-17,Same Day,RB-19465,Rick Bensley,HOME OFFICE,United States,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,15.92,2,0,7.0048
9178,CA-2016-166618,14-11-16,18-11-16,standard class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,east,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0,3.9144
6324,CA-2014-104402,06/17/2014,23-06-14,standard class,DB-13660,Duane Benoit,Consumer,  United States  ,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,  Machines  ,Texas Instruments TI-34 Scientific Calculator,65.97,3,,31.0059
187,CA-2014-123260,08/26/2014,30-08-14,  Standard Class  ,FM-14290,Frank Merwin,Home Office,united states,Los Angeles,California,90032,west,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
9633,CA-2017-154809,02/13/2017,17-02-17,Standard Class,MH-17455,Mark Hamilton,Consumer,united states,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,APPLIANCES,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,0,38.9752
8260,CA-2016-118101,26-06-16,26-06-16,same day,SN-20560,Skye Norling,Home Office,united states,Roseville,Michigan,48066,Central,OFF-PA-10000357,office supplies,paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0,180.7659
8845,CA-2017-156664,18-12-17,23-12-17,Standard Class,BP-11290,Beth Paige,CONSUMER,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,  Office Supplies  ,  Binders  ,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03
2705,CA-2017-156818,11-Jul-17,07/13/2017,second class,JD-16015,Joy Daniels,Consumer,  United States  ,New York City,New York,10009,  East  ,TEC-AC-10002323,TECHNOLOGY,ACCESSORIES,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$132.60 ,6,0,17.238
4038,CA-2014-110786,29-Dec-14,01-02-15,standard class,AJ-10795,Anthony Johnson,CORPORATE,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0,8.217
4188,CA-2017-112536,18-May-17,23-05-17,Standard Class,SG-20890,Susan Gilcrest,corporate,USA,Mcallen,Texas,78501,central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934
3655,CA-2017-133004,31-08-17,05-09-17,  Standard Class  ,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,0,166.0698
7356,CA-2015-139780,12/31/2015,01-02-16,Second Class,AH-10690,Anna Häberlin,Corporate,united states,Detroit,Michigan,48205,Central,OFF-BI-10004139,OFFICE SUPPLIES,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8,0,52.38
9425,CA-2014-145254,23-07-14,27-07-14,Standard Class,NC-18535,Nick Crebassa,Corporate,united states,San Francisco,California,94122,West,TEC-AC-10002167,TECHNOLOGY,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95
4260,CA-2017-118367,28-10-17,11-02-17,Second Class,LO-17170,Lori Olson,Corporate,UNITED STATES,New York City,New York,10035,  East  ,OFF-EN-10004386,office supplies,  Envelopes  ,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47.98,2,0,23.99
6373,CA-2017-143035,03-Oct-17,05-10-17,second class,CC-12430,Chuck Clark,home office,United States,New York City,New York,10009,Eest,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0,3.1161
5755,CA-2015-150749,03-29-15,04-03-15,second class,AS-10240,Alan Shonely,consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10003732,Office Supplies,art,Newell 333,5.56,2,0,1.4456
1432,CA-2014-120768,12/19/2014,21-Dec-14,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,OFF-BI-10001191,Office Supplies,BINDERS,Canvas Sectional Post Binders,152.76,6,0,74.8524
9217,CA-2017-103765,24-Nov-17,11-30-17,Standard Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,  Central  ,OFF-AP-10002311,OFFICE SUPPLIES,  Appliances  ,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716
8878,CA-2017-126928,09/17/2017,09-23-17,  Standard Class  ,GZ-14470,Gary Zandusky,Consumer,  United States  ,Morristown,New Jersey,7960,east,TEC-MA-10004626,TECHNOLOGY,machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,4,0,225.6
9321,US-2017-108343,20-Jul-17,07-25-17,Standard Class,AR-10825,Anthony Rawles,corporate,United States,New York City,New York,10009,EAST,FUR-FU-10000747,furniture,furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,4,0,31.2664
8642,CA-2017-147767,12-02-17,12-02-17,same day,SV-20935,Susan Vittorini,consumer,United States,Peoria,Arizona,85345,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,6,0.7,-45.24
6808,CA-2015-128125,31-Mar-15,05-04-15,  Standard Class  ,EB-13705,Ed Braxton,CORPORATE,United States,Houston,Texas,77095,Central,OFF-PA-10000357,  Office Supplies  ,paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3,0.2,35.6613
7358,CA-2016-114748,10-09-16,14-Oct-16,Standard Class,MZ-17335,Maria Zettner,home office,United States,Phoenix,Arizona,85023,WEST,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0
9156,CA-2014-102645,23-Jan-14,28-01-14,STANDARD CLASS,IM-15055,Ionia McGrath,CONSUMER,United States,Las Vegas,Nevada,89115,West,OFF-PA-10001804,  Office Supplies  ,paper,Xerox 195,40.08,6,0,19.2384
7010,CA-2015-154823,21-08-15,25-Aug-15,standard class,KN-16390,Katherine Nockton,CORPORATE,United States,Springfield,Ohio,45503,east,FUR-FU-10000193,furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.984,1,0.2,-3.8976
493,CA-2014-113362,09/14/2014,09-19-14,Standard Class,AJ-10960,Astrea Jones,CONSUMER,UNITED STATES,Rochester,New York,14609,Eest,OFF-EN-10003845,Office Supplies,ENVELOPES,Colored Envelopes,11.07,3,0,5.0922
453,CA-2016-166674,01-04-16,04-03-16,second class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,east,TEC-PH-10002365,TECHNOLOGY,phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0,9.1312
8819,CA-2015-144274,23-Nov-15,25-Nov-15,Second Class,PW-19240,Pierre Wener,CONSUMER,United States ,Wilmington,Delaware,19805,East,OFF-PA-10003441,OFFICE SUPPLIES,paper,Xerox 226,38.88,6,0,18.6624
714,US-2017-100048,19-05-17,05-24-17,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,  East  ,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142
8472,US-2017-132031,04/23/2017,04/27/2017,STANDARD CLASS,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,south,FUR-FU-10000193,Furniture,furnishings,Tenex Chairmats For Use with Hard Floors,77.952,3,0.2,-11.6928
4794,US-2015-141684,06-29-15,07-04-15,STANDARD CLASS,MM-18055,Michelle Moray,  Consumer  ,united states,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,4,0,11.232
5655,CA-2016-145261,12-18-16,12-21-16,First Class,AH-10120,Adrian Hane,HOME OFFICE,united states,Salem,Oregon,97301,West,OFF-BI-10001670,office supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16
3833,US-2015-111927,11/14/2015,11-19-15,STANDARD CLASS,LS-17230,Lycoris Saunders,Consumer,  United States  ,Dover,Delaware,19901,  East  ,OFF-BI-10002571,office supplies,binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2,0,9.3812
6728,CA-2017-145443,08-10-17,08-15-17,  Second Class  ,SC-20695,Steve Chapman,CORPORATE,United States,Richmond,Indiana,47374,CENTRAL,OFF-PA-10003302,  Office Supplies  ,  Paper  ,Xerox 1906,177.2,5,0,83.284
9934,CA-2014-166555,11-Jul-14,14-07-14,First Class,JK-15205,Jamie Kunitz,CONSUMER,UNITED STATES,Niagara Falls,New York,14304,East,TEC-PH-10004912,TECHNOLOGY,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,3,0,47.8065
1294,CA-2015-101707,27-Aug-15,09-01-15,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,  West  ,OFF-PA-10002968,Office Supplies,paper,Xerox 1973,114.2,5,0,52.532
3134,CA-2014-107916,24-08-14,26-08-14,first class,JP-15460,Jennifer Patt,corporate,United States,Oceanside,New York,11572,east,OFF-BI-10001116,Office Supplies,binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",12.672,3,0.2,4.4352
7971,US-2015-126753,16-08-15,08/20/2015,Standard Class,SP-20860,Sung Pak,corporate,united states,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003580,TECHNOLOGY,PHONES,Cisco IP Phone 7961G-GE VoIP phone,519.792,4,0.4,-112.6216
9837,US-2016-125402,25-09-16,10-01-16,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10000141,OFFICE SUPPLIES,  Paper  ,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.9,5,,5.123
770,CA-2016-157245,19-05-16,05-24-16,standard class,LE-16810,Laurel Elliston,Consumer,UNITED STATES,Arlington,Virginia,22204,SOUTH,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0,179.7488
9499,CA-2017-118213,05-Nov-17,11-07-17,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supllies,Paper,Easy-staple paper,167.94,3,0,82.2906
1766,CA-2016-110254,04-Aug-16,08-08-16,  Standard Class  ,ML-17755,Max Ludwig,home office,United States,Suffolk,Virginia,23434,South,FUR-FU-10001591,FURNITURE,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0,46.116
1923,CA-2016-156685,08-Jul-16,10-07-16,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017,CENTRAL,TEC-PH-10004345,TECHNOLOGY,Phones,Cisco SPA 502G IP Phone,$863.64 ,9,0.2,107.955
2629,US-2017-165344,11-13-17,11-15-17,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,  East  ,TEC-MA-10002210,TECHNOLOGY,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,7,0.7,-935.9595
4289,US-2015-117184,17-05-15,05/21/2015,standard class,ON-18715,Odella Nelson,Corporate,  United States  ,Houston,Texas,77095,CENTRAL,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92
3886,US-2017-127341,01-29-17,02-02-17,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653,  Central  ,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,4,0.8,-20.6176
4905,US-2014-161613,12-01-14,12-03-14,Second Class,MC-17605,Matt Connell,corporate,united states,Houston,Texas,77070,central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,3,0.3,-19.2588
4152,CA-2017-100160,07-Sep-17,09-11-17,STANDARD CLASS,CB-12025,Cassandra Brandow,Consumer,UNITED STATES,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.8685
3521,CA-2015-168767,10-04-15,04-15-15,Standard Class,DM-12955,Dario Medina,CORPORATE,United States,Sacramento,California,95823,West,OFF-BI-10000773,OFFICE SUPPLIES,  Binders  ,Insertable Tab Post Binder Dividers,12.832,2,0.2,4.3308
6463,US-2017-133361,14-05-17,05/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,east,FUR-CH-10003298,FURNITURE,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0,23.5764
1567,CA-2015-129112,29-11-15,30-Nov-15,  First Class  ,AW-10840,Anthony Witt,CONSUMER,United States,Allen,Texas,75002,Central,TEC-AC-10003038,TECHNOLOGY,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.2685
9713,CA-2014-114251,11-05-14,10-11-14,Standard Class,MD-17350,Maribeth Dona,Consumer,  United States  ,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003716,Office Supplies,STORAGE,Tennsco Double-Tier Lockers,1080.096,6,0.2,-94.5084
9549,CA-2016-131744,06/18/2016,20-06-16,second class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,BINDERS,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2,0.7,-3.855
6138,US-2016-142251,31-10-16,04-Nov-16,Second Class,FO-14305,Frank Olsen,consumer,united states,Hollywood,Florida,33021,South,OFF-PA-10002986,Office Supplies,paper,Xerox 1898,32.064,6,0.2,11.2224
1727,CA-2015-127453,19-Dec-15,20-Dec-15,  First Class  ,JK-15370,Jay Kimmel,CONSUMER,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003860,Office Supplies,appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832,4,0.2,7.7728
7832,CA-2015-137302,26-Apr-15,01-May-15,Standard Class,BW-11110,Bart Watters,Corporate,UNITED STATES,San Diego,California,92105,west,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232
7464,CA-2016-103709,08-Sep-16,09/15/2016,Standard  Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,west,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
1415,CA-2017-115994,28-Jan-17,31-01-17,Second Class,BT-11305,Beth Thompson,Home Office,united states,Costa Mesa,California,92627,West,TEC-AC-10000580,Technology,accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0,26.3967
1202,CA-2016-114727,18-Jul-16,24-07-16,  Standard Class  ,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,  West  ,OFF-BI-10004967,OFFICE SUPPLIES,BINDERS,Round Ring Binders,1.872,3,0.7,-1.4352
9019,CA-2016-161361,03/26/2016,03-28-16,second class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538
7510,US-2017-161935,07-14-17,07/18/2017,Standard Class,JL-15835,John Lee,consumer,USA,Columbus,Ohio,43229,East,TEC-PH-10000560,TECHNOLOGY,PHONES,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892
6958,CA-2016-157588,14-07-16,07/19/2016,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,  Furniture  ,FURNISHINGS,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
2556,CA-2015-111458,26-09-15,30-09-15,Standard Class,PF-19165,Philip Fox,CONSUMER,  United States  ,New York City,New York,10035,Eest,TEC-AC-10001590,Technology,ACCESSORIES,Dell Slim USB Multimedia Keyboard,50,2,,12
6858,CA-2017-128965,04/17/2017,04-22-17,Standard Class,PS-18760,Pamela Stobb,  Consumer  ,United States,Los Angeles,California,90008,  West  ,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0,13.5072
8880,US-2015-107944,03/23/2015,25-Mar-15,first class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",$192.72 ,11,0,92.5056
7442,CA-2015-120446,11/16/2015,18-11-15,First Class,JG-15805,John Grady,corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.694
3234,US-2017-156356,04/16/2017,04-22-17,Standard Class,ND-18370,Natalie DeCherney,  Consumer  ,UNITED STATES,Houston,Texas,77095,Central,OFF-ST-10002301,  Office Supplies  ,STORAGE,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292
1782,CA-2015-111094,07-09-15,07-13-15,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-PA-10001609,  Office Supplies  ,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268
4861,CA-2016-101546,12/18/2016,24-12-16,standard class,GK-14620,Grace Kelly,corporate,United States,Morristown,New Jersey,7960,EAST,OFF-BI-10001359,Office Supplies,BINDERS,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
6796,CA-2015-145394,16-11-15,11/20/2015,standard class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001215,FURNITURE,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.504,2,0.6,-15.5268
1756,CA-2015-135622,12-08-15,12-11-15,Second Class,TT-21460,Tonja Turnell,home office,UNITED STATES,Fort Worth,Texas,76106,  Central  ,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712,11,0.2,130.7581
7006,CA-2015-141740,01-Nov-15,11-05-15,Standard Class,JF-15490,Jeremy Farry,CONSUMER,United States,New York City,New York,10009,  East  ,FUR-CH-10001545,furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,2,0.1,13.6776
1182,CA-2014-128146,06/21/2014,25-06-14,Standard Class,DB-13060,Dave Brooks,Consumer,USA,Lakewood,New Jersey,8701,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904
1828,CA-2016-109344,08-02-16,11-02-16,Second Class,CH-12070,Cathy Hwang,Home Office,united states,Raleigh,North Carolina,27604,South,TEC-PH-10002624,TECHNOLOGY,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973
9592,US-2016-105452,07-28-16,01-08-16,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,0.6,-9.88
8292,CA-2014-156244,08-12-14,16-08-14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-LA-10000443,  Office Supplies  ,Labels,Avery 501,2.952,1,0.2,0.9963
1716,CA-2016-154788,30-04-16,04-05-16,Standard Class,JL-15835,John Lee,CONSUMER,United States,New York City,New York,10011,  East  ,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
8999,CA-2017-122763,20-Mar-17,03-20-17,Same Day,HG-14845,Harry Greene,  Consumer  ,United States,Houston,Texas,77041,central,OFF-PA-10002377,office supplies,paper,Xerox 1916,274.064,7,0.2,102.774
3610,CA-2014-140228,28-Apr-14,03-05-14,  Standard Class  ,GB-14530,George Bell,Corporate,US,Newark,Ohio,43055,East,OFF-ST-10002214,Office Supplies,storage,X-Rack File for Hanging Folders,27.096,3,0.2,2.0322
9818,CA-2015-162201,06-08-15,12-06-15,STANDARD CLASS,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,,South,FUR-FU-10001185,furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",173.208,7,0.2,45.4671
1514,CA-2017-112809,18-08-17,22-08-17,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.38,5,0.8,-33.139
6266,CA-2014-146731,03-Nov-14,08-11-14,standard class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,PAPER,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488,2,0.2,1.1772
349,CA-2017-134306,08-Jul-17,07-12-17,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,  East  ,OFF-AR-10001374,Office Supplies,  Art  ,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472
7049,CA-2016-119515,14-08-16,08-16-16,First Class,TR-21325,Toby Ritter,Consumer,United States ,Nashville,Tennessee,37211,SOUTH,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,15.552,3,0.2,5.4432
7225,CA-2016-109953,14-07-16,18-07-16,Standard Class,RB-19360,Raymond Buch,consumer,UNITED STATES,San Francisco,California,94122,WEST,OFF-AP-10002998,Office Supplies,appliances,Holmes 99% HEPA Air Purifier,151.62,7,0,50.0346
7359,US-2014-115189,12-30-14,01-03-15,second class,AR-10345,Alex Russell,Corporate,United States ,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002170,Technology,phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,$251.96 ,6,0.4,-50.3928
907,CA-2017-143259,30-Dec-17,01-03-18,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,FUR-BO-10003441,  Furniture  ,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,4,0.2,12.1176
595,CA-2014-131450,08-08-14,15-08-14,Standard Class,LR-16915,Lena Radford,CONSUMER,United States,San Diego,California,92024,  West  ,OFF-AP-10004708,Office Supplies,  Appliances  ,Fellowes Superior 10 Outlet Split Surge Protector,$76.12 ,2,0,22.0748
2848,CA-2017-157854,08-Apr-17,15-04-17,Standard Class,DM-13345,Denise Monton,  Corporate  ,UNITED STATES,Roswell,Georgia,30076,south,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0,15.7584
